Year,Site,Transect,Plot,Plant_ID,Aspect,PlotSlope,Prev_year_precip,Perc_dev,TotalCulms,ReproductiveCulms,BGDensity,BGCover,ShrubCover,HerbCover
2021,TumamocHill,4_1,263,268,S,11.8,373.85,0.35802244905372516,3,1,10.875,40,0,1
2021,TumamocHill,4_1,263,269,S,11.8,373.85,0.35802244905372516,1,0,10.875,40,0,1
2021,TumamocHill,4_1,263,270,S,11.8,373.85,0.35802244905372516,80,22,10.875,40,0,1
2021,TumamocHill,4_1,263,271,S,11.8,373.85,0.35802244905372516,35,11,10.875,40,0,1
2021,TumamocHill,4_1,263,272,S,11.8,373.85,0.35802244905372516,63,18,10.875,40,0,1
2021,TumamocHill,4_1,263,273,S,11.8,373.85,0.35802244905372516,0,0,10.875,40,0,1
2021,TumamocHill,4_1,263,274,S,11.8,373.85,0.35802244905372516,37,3,10.875,40,0,1
2021,TumamocHill,4_1,263,275,S,11.8,373.85,0.35802244905372516,40,20,10.875,40,0,1
2021,TumamocHill,4_1,264,276,S,13.8,373.85,0.35802244905372516,0,0,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,277,S,13.8,373.85,0.35802244905372516,11,1,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,278,S,13.8,373.85,0.35802244905372516,60,34,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,279,S,13.8,373.85,0.35802244905372516,34,14,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,280,S,13.8,373.85,0.35802244905372516,10,9,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,281,S,13.8,373.85,0.35802244905372516,10,0,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,282,S,13.8,373.85,0.35802244905372516,1,0,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,283,S,13.8,373.85,0.35802244905372516,0,0,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,284,S,13.8,373.85,0.35802244905372516,16,0,13.9375,20,15,2.5
2021,TumamocHill,4_1,264,285,S,13.8,373.85,0.35802244905372516,0,0,13.9375,20,15,2.5
2021,TumamocHill,4_1,265,286,S,11.4,373.85,0.35802244905372516,0,0,31.125,25,15,2
2021,TumamocHill,4_1,265,287,S,11.4,373.85,0.35802244905372516,3,0,31.125,25,15,2
2021,TumamocHill,4_1,265,288,S,11.4,373.85,0.35802244905372516,9,0,31.125,25,15,2
2021,TumamocHill,4_1,265,289,S,11.4,373.85,0.35802244905372516,5,0,31.125,25,15,2
2021,TumamocHill,4_1,265,290,S,11.4,373.85,0.35802244905372516,4,0,31.125,25,15,2
2021,TumamocHill,4_1,265,291,S,11.4,373.85,0.35802244905372516,6,0,31.125,25,15,2
2021,TumamocHill,4_1,265,292,S,11.4,373.85,0.35802244905372516,46,13,31.125,25,15,2
2021,TumamocHill,4_1,265,293,S,11.4,373.85,0.35802244905372516,39,11,31.125,25,15,2
2021,TumamocHill,4_1,265,294,S,11.4,373.85,0.35802244905372516,33,8,31.125,25,15,2
2021,TumamocHill,4_1,265,295,S,11.4,373.85,0.35802244905372516,10,0,31.125,25,15,2
2021,TumamocHill,4_2,296,301,S,8,373.91,0.35740216365352523,32,16,4.4375,60,18,6
2021,TumamocHill,4_2,296,302,S,8,373.91,0.35740216365352523,42,9,4.4375,60,18,6
2021,TumamocHill,4_2,296,303,S,8,373.91,0.35740216365352523,46,3,4.4375,60,18,6
2021,TumamocHill,4_2,296,304,S,8,373.91,0.35740216365352523,42,8,4.4375,60,18,6
2021,TumamocHill,4_2,296,305,S,8,373.91,0.35740216365352523,14,1,4.4375,60,18,6
2021,TumamocHill,4_2,296,306,S,8,373.91,0.35740216365352523,78,22,4.4375,60,18,6
2021,TumamocHill,4_2,296,307,S,8,373.91,0.35740216365352523,27,6,4.4375,60,18,6
2021,TumamocHill,4_2,296,308,S,8,373.91,0.35740216365352523,74,14,4.4375,60,18,6
2021,TumamocHill,4_2,296,309,S,8,373.91,0.35740216365352523,65,6,4.4375,60,18,6
2021,TumamocHill,4_2,296,310,S,8,373.91,0.35740216365352523,0,0,4.4375,60,18,6
2021,TumamocHill,4_2,297,311,S,9.2,373.91,0.35740216365352523,40,21,7.125,75,8,10.5
2021,TumamocHill,4_2,297,312,S,9.2,373.91,0.35740216365352523,33,5,7.125,75,8,10.5
2021,TumamocHill,4_2,297,313,S,9.2,373.91,0.35740216365352523,29,9,7.125,75,8,10.5
2021,TumamocHill,4_2,297,314,S,9.2,373.91,0.35740216365352523,31,12,7.125,75,8,10.5
2021,TumamocHill,4_2,297,315,S,9.2,373.91,0.35740216365352523,11,5,7.125,75,8,10.5
2021,TumamocHill,4_2,297,316,S,9.2,373.91,0.35740216365352523,26,11,7.125,75,8,10.5
2021,TumamocHill,4_2,297,317,S,9.2,373.91,0.35740216365352523,33,11,7.125,75,8,10.5
2021,TumamocHill,4_2,297,318,S,9.2,373.91,0.35740216365352523,0,0,7.125,75,8,10.5
2021,TumamocHill,4_2,297,319,S,9.2,373.91,0.35740216365352523,9,0,7.125,75,8,10.5
2021,TumamocHill,4_2,297,320,S,9.2,373.91,0.35740216365352523,0,0,7.125,75,8,10.5
2021,TumamocHill,4_2,298,321,S,4.4,373.91,0.35740216365352523,0,0,3.375,20,30,10.5
2021,TumamocHill,4_2,298,322,S,4.4,373.91,0.35740216365352523,8,2,3.375,20,30,10.5
2021,TumamocHill,4_2,298,323,S,4.4,373.91,0.35740216365352523,46,23,3.375,20,30,10.5
2021,TumamocHill,4_2,298,324,S,4.4,373.91,0.35740216365352523,0,0,3.375,20,30,10.5
2021,TumamocHill,4_2,298,325,S,4.4,373.91,0.35740216365352523,39,13,3.375,20,30,10.5
2021,TumamocHill,4_2,298,326,S,4.4,373.91,0.35740216365352523,68,27,3.375,20,30,10.5
2021,TumamocHill,4_2,298,327,S,4.4,373.91,0.35740216365352523,0,0,3.375,20,30,10.5
2021,TumamocHill,4_2,298,328,S,4.4,373.91,0.35740216365352523,109,28,3.375,20,30,10.5
2021,TumamocHill,4_2,298,329,S,4.4,373.91,0.35740216365352523,34,15,3.375,20,30,10.5
2021,TumamocHill,4_2,298,330,S,4.4,373.91,0.35740216365352523,46,3,3.375,20,30,10.5
2021,TumamocHill,3_1,299,43,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,44,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,45,E,21.6,359.41,0.30985094208972647,24,2,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,46,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,47,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,48,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,49,E,21.6,359.41,0.30985094208972647,7,2,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,50,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,51,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,299,52,E,21.6,359.41,0.30985094208972647,0,0,24.5625,65,10,5.5
2021,TumamocHill,3_1,300,53,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,54,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,55,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,56,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,57,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,58,E,12,359.41,0.30985094208972647,15,6,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,59,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,60,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,61,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,300,62,E,12,359.41,0.30985094208972647,0,0,22.1875,70,8,12.5
2021,TumamocHill,3_1,331,63,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,64,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,65,E,17.8,359.41,0.30985094208972647,11,3,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,66,E,17.8,359.41,0.30985094208972647,9,1,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,67,E,17.8,359.41,0.30985094208972647,4,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,68,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,69,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,70,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,71,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,3_1,331,72,E,17.8,359.41,0.30985094208972647,0,0,16.8125,80,5,7.5
2021,TumamocHill,5_1,362,332,N,17.4,374.99,0.3574298642533937,29,4,6.4375,40,15,14
2021,TumamocHill,5_1,362,333,N,17.4,374.99,0.3574298642533937,0,0,6.4375,40,15,14
2021,TumamocHill,5_1,362,334,N,17.4,374.99,0.3574298642533937,37,7,6.4375,40,15,14
2021,TumamocHill,5_1,362,335,N,17.4,374.99,0.3574298642533937,18,2,6.4375,40,15,14
2021,TumamocHill,5_1,362,336,N,17.4,374.99,0.3574298642533937,59,10,6.4375,40,15,14
2021,TumamocHill,5_1,362,337,N,17.4,374.99,0.3574298642533937,32,8,6.4375,40,15,14
2021,TumamocHill,5_1,362,338,N,17.4,374.99,0.3574298642533937,18,3,6.4375,40,15,14
2021,TumamocHill,5_1,362,339,N,17.4,374.99,0.3574298642533937,0,0,6.4375,40,15,14
2021,TumamocHill,5_1,362,340,N,17.4,374.99,0.3574298642533937,20,0,6.4375,40,15,14
2021,TumamocHill,5_1,362,341,N,17.4,374.99,0.3574298642533937,4,0,6.4375,40,15,14
2021,TumamocHill,5_1,363,342,N,22.4,374.99,0.3574298642533937,15,3,5.875,20,16,32
2021,TumamocHill,5_1,363,343,N,22.4,374.99,0.3574298642533937,22,1,5.875,20,16,32
2021,TumamocHill,5_1,363,344,N,22.4,374.99,0.3574298642533937,0,0,5.875,20,16,32
2021,TumamocHill,5_1,363,345,N,22.4,374.99,0.3574298642533937,10,6,5.875,20,16,32
2021,TumamocHill,5_1,363,346,N,22.4,374.99,0.3574298642533937,0,0,5.875,20,16,32
2021,TumamocHill,5_1,363,347,N,22.4,374.99,0.3574298642533937,12,5,5.875,20,16,32
2021,TumamocHill,5_1,363,348,N,22.4,374.99,0.3574298642533937,18,3,5.875,20,16,32
2021,TumamocHill,5_1,363,349,N,22.4,374.99,0.3574298642533937,9,2,5.875,20,16,32
2021,TumamocHill,5_1,363,350,N,22.4,374.99,0.3574298642533937,20,2,5.875,20,16,32
2021,TumamocHill,5_1,363,351,N,22.4,374.99,0.3574298642533937,25,11,5.875,20,16,32
2021,TumamocHill,5_1,364,352,N,18.8,374.99,0.3574298642533937,0,0,6.3125,25,22,20
2021,TumamocHill,5_1,364,353,N,18.8,374.99,0.3574298642533937,0,0,6.3125,25,22,20
2021,TumamocHill,5_1,364,354,N,18.8,374.99,0.3574298642533937,16,0,6.3125,25,22,20
2021,TumamocHill,5_1,364,355,N,18.8,374.99,0.3574298642533937,0,0,6.3125,25,22,20
2021,TumamocHill,5_1,364,356,N,18.8,374.99,0.3574298642533937,0,0,6.3125,25,22,20
2021,TumamocHill,5_1,364,357,N,18.8,374.99,0.3574298642533937,25,5,6.3125,25,22,20
2021,TumamocHill,5_1,364,358,N,18.8,374.99,0.3574298642533937,12,0,6.3125,25,22,20
2021,TumamocHill,5_1,364,359,N,18.8,374.99,0.3574298642533937,29,8,6.3125,25,22,20
2021,TumamocHill,5_1,364,360,N,18.8,374.99,0.3574298642533937,24,7,6.3125,25,22,20
2021,TumamocHill,5_1,364,361,N,18.8,374.99,0.3574298642533937,9,2,6.3125,25,22,20
2021,KinneyHill,76,395,385,SW,14.2,322.91,0.13087483364852562,60,17,2.1875,40,12,1
2021,KinneyHill,76,395,386,SW,14.2,322.91,0.13087483364852562,89,8,2.1875,40,12,1
2021,KinneyHill,76,395,387,SW,14.2,322.91,0.13087483364852562,170,35,2.1875,40,12,1
2021,KinneyHill,76,395,388,SW,14.2,322.91,0.13087483364852562,132,7,2.1875,40,12,1
2021,KinneyHill,76,395,389,SW,14.2,322.91,0.13087483364852562,57,10,2.1875,40,12,1
2021,KinneyHill,76,395,390,SW,14.2,322.91,0.13087483364852562,54,17,2.1875,40,12,1
2021,KinneyHill,76,395,391,SW,14.2,322.91,0.13087483364852562,35,2,2.1875,40,12,1
2021,KinneyHill,76,395,392,SW,14.2,322.91,0.13087483364852562,65,15,2.1875,40,12,1
2021,KinneyHill,76,395,393,SW,14.2,322.91,0.13087483364852562,132,17,2.1875,40,12,1
2021,KinneyHill,76,395,394,SW,14.2,322.91,0.13087483364852562,59,9,2.1875,40,12,1
2021,KinneyHill,76,396,365,SW,9.8,322.91,0.13087483364852562,107,9,2.9375,40,4,2
2021,KinneyHill,76,396,366,SW,9.8,322.91,0.13087483364852562,93,20,2.9375,40,4,2
2021,KinneyHill,76,396,367,SW,9.8,322.91,0.13087483364852562,34,17,2.9375,40,4,2
2021,KinneyHill,76,396,368,SW,9.8,322.91,0.13087483364852562,84,19,2.9375,40,4,2
2021,KinneyHill,76,396,369,SW,9.8,322.91,0.13087483364852562,37,9,2.9375,40,4,2
2021,KinneyHill,76,396,370,SW,9.8,322.91,0.13087483364852562,49,9,2.9375,40,4,2
2021,KinneyHill,76,396,371,SW,9.8,322.91,0.13087483364852562,77,14,2.9375,40,4,2
2021,KinneyHill,76,396,372,SW,9.8,322.91,0.13087483364852562,46,8,2.9375,40,4,2
2021,KinneyHill,76,396,373,SW,9.8,322.91,0.13087483364852562,50,16,2.9375,40,4,2
2021,KinneyHill,76,396,374,SW,9.8,322.91,0.13087483364852562,51,12,2.9375,40,4,2
2021,KinneyHill,76,397,375,SW,16.2,322.91,0.13087483364852562,74,7,2.5,50,25,3
2021,KinneyHill,76,397,376,SW,16.2,322.91,0.13087483364852562,43,5,2.5,50,25,3
2021,KinneyHill,76,397,377,SW,16.2,322.91,0.13087483364852562,98,10,2.5,50,25,3
2021,KinneyHill,76,397,378,SW,16.2,322.91,0.13087483364852562,51,5,2.5,50,25,3
2021,KinneyHill,76,397,379,SW,16.2,322.91,0.13087483364852562,122,10,2.5,50,25,3
2021,KinneyHill,76,397,380,SW,16.2,322.91,0.13087483364852562,47,2,2.5,50,25,3
2021,KinneyHill,76,397,381,SW,16.2,322.91,0.13087483364852562,38,5,2.5,50,25,3
2021,KinneyHill,76,397,382,SW,16.2,322.91,0.13087483364852562,67,4,2.5,50,25,3
2021,KinneyHill,76,397,383,SW,16.2,322.91,0.13087483364852562,52,2,2.5,50,25,3
2021,KinneyHill,76,397,384,SW,16.2,322.91,0.13087483364852562,41,6,2.5,50,25,3
2021,KinneyHill,57,398,442,SW,16.8,323.62,0.1328852481971574,130,36,1.3125,25,15,5
2021,KinneyHill,57,398,443,SW,16.8,323.62,0.1328852481971574,150,31,1.3125,25,15,5
2021,KinneyHill,57,398,444,SW,16.8,323.62,0.1328852481971574,45,7,1.3125,25,15,5
2021,KinneyHill,57,398,445,SW,16.8,323.62,0.1328852481971574,92,17,1.3125,25,15,5
2021,KinneyHill,57,398,446,SW,16.8,323.62,0.1328852481971574,64,12,1.3125,25,15,5
2021,KinneyHill,57,398,447,SW,16.8,323.62,0.1328852481971574,96,14,1.3125,25,15,5
2021,KinneyHill,57,398,448,SW,16.8,323.62,0.1328852481971574,77,32,1.3125,25,15,5
2021,KinneyHill,57,398,449,SW,16.8,323.62,0.1328852481971574,81,35,1.3125,25,15,5
2021,KinneyHill,57,398,450,SW,16.8,323.62,0.1328852481971574,57,8,1.3125,25,15,5
2021,KinneyHill,57,398,451,SW,16.8,323.62,0.1328852481971574,122,25,1.3125,25,15,5
2021,KinneyHill,57,399,462,SW,22.8,323.62,0.1328852481971574,68,14,1.75,20,0,2
2021,KinneyHill,57,399,463,SW,22.8,323.62,0.1328852481971574,75,13,1.75,20,0,2
2021,KinneyHill,57,399,464,SW,22.8,323.62,0.1328852481971574,67,8,1.75,20,0,2
2021,KinneyHill,57,399,465,SW,22.8,323.62,0.1328852481971574,80,12,1.75,20,0,2
2021,KinneyHill,57,399,466,SW,22.8,323.62,0.1328852481971574,50,14,1.75,20,0,2
2021,KinneyHill,57,399,467,SW,22.8,323.62,0.1328852481971574,59,9,1.75,20,0,2
2021,KinneyHill,57,399,468,SW,22.8,323.62,0.1328852481971574,92,25,1.75,20,0,2
2021,KinneyHill,57,399,469,SW,22.8,323.62,0.1328852481971574,91,16,1.75,20,0,2
2021,KinneyHill,57,399,470,SW,22.8,323.62,0.1328852481971574,59,17,1.75,20,0,2
2021,KinneyHill,57,399,471,SW,22.8,323.62,0.1328852481971574,94,12,1.75,20,0,2
2021,KinneyHill,57,400,452,SW,20,323.62,0.1328852481971574,23,4,1.875,30,10,6
2021,KinneyHill,57,400,453,SW,20,323.62,0.1328852481971574,45,10,1.875,30,10,6
2021,KinneyHill,57,400,454,SW,20,323.62,0.1328852481971574,33,7,1.875,30,10,6
2021,KinneyHill,57,400,455,SW,20,323.62,0.1328852481971574,44,8,1.875,30,10,6
2021,KinneyHill,57,400,456,SW,20,323.62,0.1328852481971574,32,5,1.875,30,10,6
2021,KinneyHill,57,400,457,SW,20,323.62,0.1328852481971574,28,7,1.875,30,10,6
2021,KinneyHill,57,400,458,SW,20,323.62,0.1328852481971574,19,2,1.875,30,10,6
2021,KinneyHill,57,400,459,SW,20,323.62,0.1328852481971574,28,5,1.875,30,10,6
2021,KinneyHill,57,400,460,SW,20,323.62,0.1328852481971574,32,5,1.875,30,10,6
2021,KinneyHill,57,400,461,SW,20,323.62,0.1328852481971574,26,7,1.875,30,10,6
2021,KinneyHill,78,401,472,E,20,325.69,0.13619396476539342,26,10,2.1875,13,13,15
2021,KinneyHill,78,401,473,E,20,325.69,0.13619396476539342,40,6,2.1875,13,13,15
2021,KinneyHill,78,401,474,E,20,325.69,0.13619396476539342,52,8,2.1875,13,13,15
2021,KinneyHill,78,401,475,E,20,325.69,0.13619396476539342,31,10,2.1875,13,13,15
2021,KinneyHill,78,401,476,E,20,325.69,0.13619396476539342,12,4,2.1875,13,13,15
2021,KinneyHill,78,401,477,E,20,325.69,0.13619396476539342,25,2,2.1875,13,13,15
2021,KinneyHill,78,401,478,E,20,325.69,0.13619396476539342,53,18,2.1875,13,13,15
2021,KinneyHill,78,401,479,E,20,325.69,0.13619396476539342,25,6,2.1875,13,13,15
2021,KinneyHill,78,401,480,E,20,325.69,0.13619396476539342,37,5,2.1875,13,13,15
2021,KinneyHill,78,401,481,E,20,325.69,0.13619396476539342,29,7,2.1875,13,13,15
2021,KinneyHill,78,402,482,E,9.8,325.69,0.13619396476539342,40,7,3.875,30,18,1
2021,KinneyHill,78,402,483,E,9.8,325.69,0.13619396476539342,21,4,3.875,30,18,1
2021,KinneyHill,78,402,484,E,9.8,325.69,0.13619396476539342,46,5,3.875,30,18,1
2021,KinneyHill,78,402,485,E,9.8,325.69,0.13619396476539342,23,5,3.875,30,18,1
2021,KinneyHill,78,402,486,E,9.8,325.69,0.13619396476539342,20,8,3.875,30,18,1
2021,KinneyHill,78,402,487,E,9.8,325.69,0.13619396476539342,27,3,3.875,30,18,1
2021,KinneyHill,78,402,488,E,9.8,325.69,0.13619396476539342,40,8,3.875,30,18,1
2021,KinneyHill,78,402,489,E,9.8,325.69,0.13619396476539342,15,3,3.875,30,18,1
2021,KinneyHill,78,402,490,E,9.8,325.69,0.13619396476539342,35,6,3.875,30,18,1
2021,KinneyHill,78,402,491,E,9.8,325.69,0.13619396476539342,42,8,3.875,30,18,1
2021,KinneyHill,78,403,492,E,20.2,325.69,0.13619396476539342,53,10,3.75,50,10,3
2021,KinneyHill,78,403,493,E,20.2,325.69,0.13619396476539342,56,15,3.75,50,10,3
2021,KinneyHill,78,403,494,E,20.2,325.69,0.13619396476539342,27,4,3.75,50,10,3
2021,KinneyHill,78,403,495,E,20.2,325.69,0.13619396476539342,80,24,3.75,50,10,3
2021,KinneyHill,78,403,496,E,20.2,325.69,0.13619396476539342,54,9,3.75,50,10,3
2021,KinneyHill,78,403,497,E,20.2,325.69,0.13619396476539342,36,18,3.75,50,10,3
2021,KinneyHill,78,403,498,E,20.2,325.69,0.13619396476539342,28,10,3.75,50,10,3
2021,KinneyHill,78,403,499,E,20.2,325.69,0.13619396476539342,58,24,3.75,50,10,3
2021,KinneyHill,78,403,500,E,20.2,325.69,0.13619396476539342,74,25,3.75,50,10,3
2021,KinneyHill,78,403,562,E,20.2,325.69,0.13619396476539342,67,15,3.75,50,10,3
2021,KinneyHill,77,404,583,E,28.4,325.96,0.13634303643018983,63,13,1.3125,25,10,27
2021,KinneyHill,77,404,584,E,28.4,325.96,0.13634303643018983,63,12,1.3125,25,10,27
2021,KinneyHill,77,404,585,E,28.4,325.96,0.13634303643018983,28,3,1.3125,25,10,27
2021,KinneyHill,77,404,586,E,28.4,325.96,0.13634303643018983,50,31,1.3125,25,10,27
2021,KinneyHill,77,404,587,E,28.4,325.96,0.13634303643018983,60,28,1.3125,25,10,27
2021,KinneyHill,77,404,588,E,28.4,325.96,0.13634303643018983,28,6,1.3125,25,10,27
2021,KinneyHill,77,404,589,E,28.4,325.96,0.13634303643018983,30,12,1.3125,25,10,27
2021,KinneyHill,77,404,590,E,28.4,325.96,0.13634303643018983,58,15,1.3125,25,10,27
2021,KinneyHill,77,404,591,E,28.4,325.96,0.13634303643018983,76,15,1.3125,25,10,27
2021,KinneyHill,77,405,573,E,15.2,325.96,0.13634303643018983,26,13,2.8125,8,15,20
2021,KinneyHill,77,405,574,E,15.2,325.96,0.13634303643018983,15,10,2.8125,8,15,20
2021,KinneyHill,77,405,575,E,15.2,325.96,0.13634303643018983,4,0,2.8125,8,15,20
2021,KinneyHill,77,405,576,E,15.2,325.96,0.13634303643018983,33,10,2.8125,8,15,20
2021,KinneyHill,77,405,577,E,15.2,325.96,0.13634303643018983,17,2,2.8125,8,15,20
2021,KinneyHill,77,405,578,E,15.2,325.96,0.13634303643018983,4,1,2.8125,8,15,20
2021,KinneyHill,77,405,579,E,15.2,325.96,0.13634303643018983,42,13,2.8125,8,15,20
2021,KinneyHill,77,405,580,E,15.2,325.96,0.13634303643018983,25,0,2.8125,8,15,20
2021,KinneyHill,77,405,581,E,15.2,325.96,0.13634303643018983,0,0,2.8125,8,15,20
2021,KinneyHill,77,405,582,E,15.2,325.96,0.13634303643018983,36,7,2.8125,8,15,20
2021,KinneyHill,77,406,563,E,15,325.96,0.13634303643018983,8,2,4.0625,25,2,25
2021,KinneyHill,77,406,564,E,15,325.96,0.13634303643018983,104,24,4.0625,25,2,25
2021,KinneyHill,77,406,565,E,15,325.96,0.13634303643018983,28,9,4.0625,25,2,25
2021,KinneyHill,77,406,566,E,15,325.96,0.13634303643018983,64,30,4.0625,25,2,25
2021,KinneyHill,77,406,567,E,15,325.96,0.13634303643018983,4,0,4.0625,25,2,25
2021,KinneyHill,77,406,568,E,15,325.96,0.13634303643018983,93,30,4.0625,25,2,25
2021,KinneyHill,77,406,569,E,15,325.96,0.13634303643018983,6,1,4.0625,25,2,25
2021,KinneyHill,77,406,570,E,15,325.96,0.13634303643018983,20,9,4.0625,25,2,25
2021,KinneyHill,77,406,572,E,15,325.96,0.13634303643018983,9,1,4.0625,25,2,25
2021,KinneyHill,70,407,673,S,14.6,332.19,0.16239764854083572,38,8,5.5625,35,30,1
2021,KinneyHill,70,407,674,S,14.6,332.19,0.16239764854083572,26,9,5.5625,35,30,1
2021,KinneyHill,70,407,675,S,14.6,332.19,0.16239764854083572,21,9,5.5625,35,30,1
2021,KinneyHill,70,407,676,S,14.6,332.19,0.16239764854083572,22,13,5.5625,35,30,1
2021,KinneyHill,70,407,677,S,14.6,332.19,0.16239764854083572,73,28,5.5625,35,30,1
2021,KinneyHill,70,407,678,S,14.6,332.19,0.16239764854083572,49,26,5.5625,35,30,1
2021,KinneyHill,70,407,679,S,14.6,332.19,0.16239764854083572,25,11,5.5625,35,30,1
2021,KinneyHill,70,407,680,S,14.6,332.19,0.16239764854083572,30,4,5.5625,35,30,1
2021,KinneyHill,70,407,681,S,14.6,332.19,0.16239764854083572,20,6,5.5625,35,30,1
2021,KinneyHill,70,407,682,S,14.6,332.19,0.16239764854083572,86,32,5.5625,35,30,1
2021,KinneyHill,70,408,663,S,20.8,332.19,0.16239764854083572,115,31,5.5,25,3,0.5
2021,KinneyHill,70,408,664,S,20.8,332.19,0.16239764854083572,98,37,5.5,25,3,0.5
2021,KinneyHill,70,408,665,S,20.8,332.19,0.16239764854083572,46,22,5.5,25,3,0.5
2021,KinneyHill,70,408,666,S,20.8,332.19,0.16239764854083572,67,18,5.5,25,3,0.5
2021,KinneyHill,70,408,667,S,20.8,332.19,0.16239764854083572,63,49,5.5,25,3,0.5
2021,KinneyHill,70,408,668,S,20.8,332.19,0.16239764854083572,46,21,5.5,25,3,0.5
2021,KinneyHill,70,408,669,S,20.8,332.19,0.16239764854083572,118,55,5.5,25,3,0.5
2021,KinneyHill,70,408,670,S,20.8,332.19,0.16239764854083572,47,20,5.5,25,3,0.5
2021,KinneyHill,70,408,671,S,20.8,332.19,0.16239764854083572,122,48,5.5,25,3,0.5
2021,KinneyHill,70,408,672,S,20.8,332.19,0.16239764854083572,128,68,5.5,25,3,0.5
2021,KinneyHill,70,409,653,S,18.8,332.19,0.16239764854083572,41,20,10.3125,35,5,1
2021,KinneyHill,70,409,654,S,18.8,332.19,0.16239764854083572,58,23,10.3125,35,5,1
2021,KinneyHill,70,409,655,S,18.8,332.19,0.16239764854083572,28,12,10.3125,35,5,1
2021,KinneyHill,70,409,656,S,18.8,332.19,0.16239764854083572,28,16,10.3125,35,5,1
2021,KinneyHill,70,409,657,S,18.8,332.19,0.16239764854083572,87,33,10.3125,35,5,1
2021,KinneyHill,70,409,658,S,18.8,332.19,0.16239764854083572,86,32,10.3125,35,5,1
2021,KinneyHill,70,409,659,S,18.8,332.19,0.16239764854083572,52,17,10.3125,35,5,1
2021,KinneyHill,70,409,660,S,18.8,332.19,0.16239764854083572,183,67,10.3125,35,5,1
2021,KinneyHill,70,409,661,S,18.8,332.19,0.16239764854083572,24,19,10.3125,35,5,1
2021,KinneyHill,70,409,662,S,18.8,332.19,0.16239764854083572,75,34,10.3125,35,5,1
2021,KinneyHill,66,410,613,S,16.8,333.03,0.16374882063109325,37,21,17.0625,40,15,16
2021,KinneyHill,66,410,614,S,16.8,333.03,0.16374882063109325,46,31,17.0625,40,15,16
2021,KinneyHill,66,410,615,S,16.8,333.03,0.16374882063109325,58,28,17.0625,40,15,16
2021,KinneyHill,66,410,616,S,16.8,333.03,0.16374882063109325,11,2,17.0625,40,15,16
2021,KinneyHill,66,410,617,S,16.8,333.03,0.16374882063109325,31,16,17.0625,40,15,16
2021,KinneyHill,66,410,618,S,16.8,333.03,0.16374882063109325,18,10,17.0625,40,15,16
2021,KinneyHill,66,410,619,S,16.8,333.03,0.16374882063109325,26,11,17.0625,40,15,16
